FIGHTER_LOSE;FIGHTER_WIN;METHOD;METHOD_DESC;PASS_LOSE;PASS_WIN;ROUND;STR_LOSE;STR_WIN;SUB_LOSE;SUB_WIN;TD_LOSE;TD_WIN;DATE
1639;1752;1;16;0.0;1.0;2;5.0;19.0;0.0;1.0;0.0;1.0;2006-03-15 00:00:00
950;1752;0;49;0.0;0.0;1;1.0;11.0;0.0;0.0;0.0;0.0;2006-03-05 00:00:00
988;961;1;5;0.0;1.0;1;45.0;38.0;1.0;1.0;1.0;0.0;2006-05-08 00:00:00
1588;1752;1;5;0.0;1.0;1;5.0;3.0;0.0;1.0;0.0;1.0;2006-05-08 00:00:00
1161;1752;1;5;0.0;1.0;1;7.0;2.0;0.0;2.0;0.0;0.0;2006-09-10 00:00:00
988;1752;0;27;0.0;0.0;1;3.0;11.0;0.0;0.0;0.0;0.0;2006-09-10 00:00:00
1767;961;1;5;0.0;0.0;1;7.0;0.0;0.0;2.0;0.0;1.0;2007-12-03 00:00:00
424;1752;0;42;0.0;0.0;1;13.0;7.0;0.0;0.0;0.0;0.0;2007-10-28 00:00:00
1128;1752;0;43;0.0;1.0;1;0.0;15.0;1.0;0.0;0.0;1.0;2005-05-11 00:00:00
469;123;1;4;0.0;2.0;1;0.0;6.0;0.0;1.0;0.0;1.0;2004-05-22 00:00:00
1171;1752;1;52;0.0;1.0;1;0.0;18.0;0.0;0.0;0.0;1.0;2005-12-10 00:00:00
812;278;1;55;1.0;1.0;1;1.0;2.0;0.0;2.0;0.0;0.0;1999-10-30 00:00:00
757;812;0;43;0.0;2.0;1;0.0;11.0;0.0;0.0;0.0;1.0;2002-06-22 00:00:00
214;968;0;43;0.0;0.0;1;1.0;4.0;0.0;0.0;0.0;0.0;2002-12-15 00:00:00
1539;439;1;44;0.0;3.0;1;1.0;6.0;0.0;1.0;0.0;1.0;2002-12-15 00:00:00
1616;812;1;19;0.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;2003-05-16 00:00:00
1365;439;1;5;0.0;2.0;1;3.0;9.0;1.0;1.0;0.0;1.0;2003-06-14 00:00:00
797;812;1;44;0.0;8.0;2;3.0;48.0;0.0;1.0;0.0;3.0;2004-02-20 00:00:00
1574;583;0;43;0.0;2.0;1;0.0;26.0;0.0;0.0;0.0;1.0;2008-02-03 00:00:00
1119;1225;0;43;0.0;0.0;1;1.0;8.0;0.0;0.0;0.0;1.0;2009-08-28 00:00:00
1312;546;0;42;0.0;0.0;1;0.0;11.0;0.0;0.0;0.0;0.0;2012-06-21 00:00:00
157;983;1;29;0.0;1.0;1;5.0;2.0;1.0;3.0;0.0;2.0;2004-02-21 00:00:00
882;63;0;27;0.0;0.0;1;0.0;12.0;0.0;0.0;0.0;0.0;2000-12-08 00:00:00
310;63;0;42;0.0;1.0;1;12.0;47.0;0.0;0.0;0.0;1.0;2000-12-16 00:00:00
674;63;1;52;0.0;2.0;1;2.0;21.0;0.0;0.0;0.0;0.0;2001-09-06 00:00:00
1395;63;0;43;0.0;1.0;1;3.0;23.0;0.0;0.0;1.0;0.0;2002-01-31 00:00:00
1332;1154;0;27;2.0;0.0;1;8.0;32.0;0.0;0.0;3.0;1.0;2002-08-11 00:00:00
85;1154;0;28;0.0;0.0;1;1.0;7.0;0.0;0.0;0.0;1.0;2003-05-16 00:00:00
535;1154;0;43;0.0;2.0;1;8.0;21.0;0.0;0.0;0.0;1.0;2003-01-08 00:00:00
454;1600;1;55;0.0;2.0;1;2.0;4.0;0.0;1.0;0.0;1.0;2012-03-31 00:00:00
1269;1393;1;5;0.0;1.0;1;2.0;16.0;0.0;1.0;0.0;1.0;1997-11-10 00:00:00
1243;1005;1;26;0.0;1.0;1;1.0;0.0;1.0;1.0;0.0;1.0;1997-11-10 00:00:00
1272;581;0;42;0.0;0.0;1;3.0;15.0;0.0;0.0;0.0;0.0;1997-11-10 00:00:00
832;959;1;5;0.0;0.0;1;3.0;5.0;0.0;1.0;1.0;1.0;1997-11-10 00:00:00
1367;961;1;29;0.0;0.0;2;18.0;20.0;0.0;1.0;1.0;5.0;2000-08-27 00:00:00
1639;1457;0;43;0.0;0.0;1;0.0;8.0;0.0;0.0;0.0;1.0;2000-08-27 00:00:00
975;962;0;6;0.0;0.0;1;29.0;15.0;1.0;0.0;0.0;0.0;2000-08-27 00:00:00
959;1126;0;43;2.0;1.0;1;2.0;13.0;0.0;0.0;1.0;0.0;2000-08-27 00:00:00
662;1119;1;35;0.0;0.0;1;0.0;2.0;0.0;1.0;0.0;1.0;2000-08-27 00:00:00
581;602;0;27;0.0;0.0;1;0.0;1.0;0.0;0.0;0.0;0.0;2000-08-27 00:00:00
1593;1382;1;39;0.0;4.0;1;1.0;16.0;0.0;2.0;0.0;1.0;2000-08-27 00:00:00
617;1716;0;43;0.0;0.0;1;9.0;18.0;0.0;0.0;0.0;0.0;2000-08-27 00:00:00
1539;961;1;2;0.0;0.0;1;1.0;2.0;0.0;1.0;0.0;1.0;2000-10-31 00:00:00
1126;1233;1;44;0.0;4.0;2;39.0;18.0;0.0;1.0;0.0;1.0;2000-10-31 00:00:00
1269;665;1;52;0.0;3.0;2;9.0;16.0;0.0;0.0;1.0;0.0;2000-10-31 00:00:00
631;21;1;5;0.0;3.0;1;0.0;2.0;0.0;1.0;0.0;2.0;2000-10-31 00:00:00
1183;42;1;5;0.0;0.0;1;1.0;4.0;0.0;1.0;0.0;0.0;2000-10-31 00:00:00
1751;581;0;43;0.0;0.0;1;0.0;66.0;1.0;0.0;0.0;0.0;2000-10-31 00:00:00
1643;625;1;44;2.0;1.0;1;6.0;5.0;1.0;1.0;1.0;0.0;2000-10-31 00:00:00
510;625;0;33;0.0;2.0;1;4.0;19.0;0.0;3.0;0.0;1.0;2000-09-12 00:00:00
42;617;0;42;0.0;0.0;1;4.0;14.0;0.0;0.0;0.0;0.0;2000-09-12 00:00:00
961;1716;0;27;0.0;0.0;1;2.0;25.0;0.0;0.0;0.0;0.0;2001-03-25 00:00:00
53;1114;0;33;0.0;1.0;1;0.0;10.0;0.0;0.0;0.0;0.0;2001-03-25 00:00:00
1367;364;0;43;0.0;0.0;1;6.0;9.0;0.0;0.0;0.0;0.0;2001-03-25 00:00:00
425;625;1;26;0.0;1.0;1;0.0;2.0;0.0;1.0;0.0;1.0;2001-03-25 00:00:00
502;617;0;42;0.0;0.0;1;4.0;8.0;0.0;0.0;0.0;0.0;2001-03-25 00:00:00
159;1704;1;44;0.0;0.0;1;1.0;4.0;0.0;1.0;0.0;2.0;2001-03-25 00:00:00
1754;962;1;4;0.0;2.0;2;20.0;31.0;0.0;1.0;0.0;4.0;2001-05-27 00:00:00
602;665;1;44;0.0;2.0;1;2.0;5.0;0.0;1.0;0.0;1.0;2001-05-27 00:00:00
1548;1716;0;43;0.0;0.0;1;3.0;5.0;0.0;0.0;0.0;0.0;2001-05-27 00:00:00
21;364;0;33;1.0;4.0;3;16.0;82.0;0.0;1.0;1.0;2.0;2001-05-27 00:00:00
1693;581;1;52;0.0;1.0;1;1.0;6.0;1.0;0.0;0.0;0.0;2001-05-27 00:00:00
617;307;0;42;0.0;0.0;2;30.0;24.0;0.0;0.0;0.0;0.0;2001-05-27 00:00:00
824;110;1;5;0.0;5.0;1;5.0;6.0;0.0;1.0;0.0;2.0;2001-05-27 00:00:00
1457;1639;0;45;0.0;2.0;1;0.0;2.0;0.0;0.0;0.0;3.0;2001-07-29 00:00:00
1327;961;1;44;1.0;4.0;1;9.0;3.0;0.0;4.0;3.0;2.0;2001-07-29 00:00:00
581;108;1;55;0.0;1.0;1;1.0;1.0;0.0;1.0;0.0;0.0;2001-07-29 00:00:00
1119;625;0;33;4.0;0.0;2;5.0;9.0;0.0;2.0;2.0;0.0;2001-07-29 00:00:00
1548;1714;1;4;0.0;3.0;2;1.0;16.0;1.0;1.0;0.0;2.0;2001-07-29 00:00:00
1693;119;1;23;0.0;0.0;1;12.0;0.0;1.0;3.0;0.0;1.0;2001-07-29 00:00:00
1114;108;1;5;0.0;0.0;1;6.0;16.0;1.0;3.0;0.0;0.0;2001-09-24 00:00:00
21;1521;0;42;1.0;0.0;1;1.0;16.0;0.0;0.0;1.0;0.0;2001-09-24 00:00:00
353;1229;0;50;0.0;11.0;3;16.0;47.0;1.0;1.0;0.0;4.0;2001-09-24 00:00:00
1755;119;0;42;0.0;0.0;1;3.0;6.0;0.0;0.0;0.0;0.0;2001-09-24 00:00:00
1751;581;0;6;0.0;0.0;1;0.0;17.0;0.0;1.0;0.0;0.0;2001-09-24 00:00:00
1148;1643;1;39;0.0;2.0;1;0.0;1.0;0.0;1.0;0.0;1.0;2001-03-11 00:00:00
665;1111;1;4;0.0;1.0;1;0.0;0.0;0.0;1.0;0.0;1.0;2001-03-11 00:00:00
1126;1521;0;43;0.0;0.0;1;6.0;10.0;0.0;0.0;0.0;0.0;2001-03-11 00:00:00
1763;1327;0;43;0.0;1.0;1;2.0;16.0;0.0;0.0;0.0;1.0;2001-03-11 00:00:00
1754;1521;0;43;0.0;0.0;1;2.0;13.0;0.0;2.0;1.0;0.0;2001-12-23 00:00:00
1693;665;1;23;1.0;2.0;1;1.0;3.0;1.0;1.0;1.0;0.0;2001-12-23 00:00:00
714;1755;1;5;0.0;2.0;1;1.0;2.0;1.0;1.0;0.0;1.0;2001-12-23 00:00:00
53;40;0;33;4.0;0.0;3;11.0;13.0;3.0;0.0;2.0;0.0;2001-12-23 00:00:00
1003;1716;0;42;0.0;0.0;2;7.0;26.0;0.0;0.0;0.0;2.0;2002-02-24 00:00:00
510;108;1;55;0.0;2.0;1;15.0;2.0;0.0;6.0;0.0;1.0;2002-02-24 00:00:00
884;237;1;5;1.0;2.0;1;8.0;6.0;1.0;2.0;2.0;3.0;2002-02-24 00:00:00
353;1410;1;19;0.0;6.0;3;4.0;18.0;0.0;1.0;1.0;2.0;2002-02-24 00:00:00
1622;1643;1;44;0.0;2.0;1;1.0;2.0;0.0;3.0;0.0;1.0;2002-02-24 00:00:00
581;1096;1;2;0.0;0.0;1;15.0;7.0;2.0;1.0;1.0;0.0;1998-05-03 00:00:00
1485;1367;1;19;;;6;;;;;;;1998-05-03 00:00:00
1696;961;1;5;1.0;14.0;3;10.0;10.0;2.0;7.0;0.0;6.0;1998-05-03 00:00:00
912;21;1;44;0.0;2.0;1;2.0;9.0;0.0;1.0;0.0;1.0;1998-05-03 00:00:00
1761;1445;1;5;0.0;7.0;1;0.0;8.0;0.0;1.0;0.0;0.0;1998-05-03 00:00:00
1770;109;1;19;0.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;2002-04-28 00:00:00
1126;1327;0;47;0.0;5.0;1;14.0;63.0;0.0;0.0;0.0;2.0;2002-04-28 00:00:00
1755;151;0;43;0.0;0.0;1;9.0;23.0;0.0;0.0;0.0;0.0;2002-04-28 00:00:00
1754;452;0;43;0.0;1.0;1;54.0;83.0;0.0;0.0;0.0;0.0;2002-06-23 00:00:00
1003;151;0;6;0.0;0.0;1;2.0;3.0;0.0;0.0;0.0;0.0;2002-06-23 00:00:00
1548;1457;1;5;0.0;2.0;1;3.0;0.0;0.0;1.0;0.0;1.0;2002-09-29 00:00:00
665;1327;1;52;0.0;2.0;1;10.0;33.0;1.0;0.0;0.0;2.0;2002-09-29 00:00:00
672;625;0;33;1.0;4.0;1;5.0;37.0;0.0;1.0;0.0;3.0;2002-09-29 00:00:00
21;1307;1;5;0.0;0.0;1;2.0;11.0;0.0;1.0;0.0;0.0;2002-09-29 00:00:00
603;961;1;5;0.0;4.0;3;1.0;42.0;0.0;1.0;0.0;0.0;2002-11-24 00:00:00
1269;1003;0;42;0.0;0.0;2;5.0;41.0;0.0;0.0;1.0;0.0;2002-11-24 00:00:00
452;635;1;5;1.0;2.0;1;0.0;0.0;0.0;3.0;0.0;1.0;2002-11-24 00:00:00
638;1716;0;6;0.0;1.0;1;3.0;26.0;0.0;0.0;0.0;1.0;2002-11-24 00:00:00
1521;108;1;55;0.0;3.0;1;5.0;6.0;0.0;1.0;0.0;1.0;2002-11-24 00:00:00
979;995;0;33;0.0;6.0;3;2.0;40.0;0.0;7.0;0.0;1.0;2002-11-24 00:00:00
767;641;1;5;0.0;12.0;2;4.0;42.0;0.0;1.0;0.0;3.0;2002-11-24 00:00:00
364;108;1;5;1.0;4.0;3;18.0;30.0;0.0;7.0;2.0;2.0;2002-12-23 00:00:00
127;52;0;30;1.0;4.0;2;13.0;47.0;0.0;2.0;1.0;2.0;2002-12-23 00:00:00
42;1755;0;34;0.0;2.0;2;21.0;3.0;0.0;0.0;1.0;1.0;2002-12-23 00:00:00
1693;1424;1;26;0.0;1.0;1;0.0;0.0;0.0;1.0;0.0;1.0;2002-12-23 00:00:00
995;1327;0;43;0.0;1.0;1;8.0;36.0;0.0;0.0;0.0;0.0;2003-03-16 00:00:00
961;110;0;33;0.0;0.0;1;23.0;8.0;0.0;0.0;0.0;0.0;2003-03-16 00:00:00
1548;364;0;42;0.0;1.0;1;6.0;21.0;0.0;0.0;1.0;2.0;2003-03-16 00:00:00
237;63;0;13;2.0;0.0;1;10.0;10.0;0.0;0.0;1.0;0.0;2003-03-16 00:00:00
956;109;1;5;1.0;2.0;2;6.0;21.0;0.0;2.0;1.0;0.0;2003-03-16 00:00:00
1424;1216;0;28;0.0;0.0;1;1.0;4.0;1.0;0.0;1.0;0.0;2004-01-02 00:00:00
1119;1755;0;25;0.0;1.0;1;0.0;4.0;0.0;0.0;1.0;0.0;2004-01-02 00:00:00
42;1229;1;4;0.0;3.0;1;2.0;14.0;0.0;2.0;0.0;1.0;2004-01-02 00:00:00
334;1522;1;5;0.0;0.0;1;3.0;9.0;0.0;1.0;0.0;1.0;2004-01-02 00:00:00
360;665;0;43;4.0;1.0;2;18.0;16.0;1.0;0.0;2.0;0.0;2004-01-02 00:00:00
1327;1716;0;33;1.0;0.0;2;39.0;56.0;0.0;2.0;1.0;0.0;2004-10-31 00:00:00
890;1216;1;24;0.0;0.0;1;2.0;0.0;1.0;0.0;0.0;0.0;2004-10-31 00:00:00
956;364;0;46;0.0;1.0;1;4.0;7.0;0.0;0.0;0.0;0.0;2004-10-31 00:00:00
360;1118;0;42;1.0;0.0;1;20.0;8.0;1.0;0.0;1.0;0.0;2004-10-31 00:00:00
706;31;0;43;0.0;0.0;1;1.0;7.0;0.0;0.0;0.0;0.0;2004-10-31 00:00:00
1523;1376;1;44;0.0;4.0;1;3.0;28.0;0.0;2.0;0.0;1.0;2004-10-31 00:00:00
1554;1224;1;44;2.0;3.0;2;64.0;22.0;0.0;1.0;2.0;3.0;2004-10-31 00:00:00
641;625;0;33;0.0;0.0;1;2.0;26.0;0.0;0.0;0.0;0.0;2004-10-31 00:00:00
1114;1216;0;43;0.0;0.0;1;3.0;12.0;0.0;0.0;0.0;0.0;2005-02-20 00:00:00
51;1003;0;6;0.0;0.0;1;8.0;16.0;0.0;0.0;1.0;0.0;2005-02-20 00:00:00
1224;1522;0;43;0.0;0.0;1;4.0;32.0;0.0;1.0;0.0;0.0;2005-02-20 00:00:00
1560;956;0;43;0.0;0.0;1;0.0;9.0;0.0;0.0;0.0;1.0;2005-02-20 00:00:00
1756;665;0;43;0.0;0.0;1;0.0;4.0;0.0;0.0;0.0;0.0;2005-02-20 00:00:00
638;1154;0;27;0.0;1.0;1;1.0;16.0;0.0;0.0;0.0;0.0;2005-02-20 00:00:00
1643;543;1;44;1.0;1.0;1;6.0;17.0;0.0;1.0;1.0;0.0;2005-02-20 00:00:00
641;1111;0;33;0.0;0.0;1;4.0;56.0;0.0;0.0;0.0;0.0;2005-02-20 00:00:00
1022;1269;1;2;0.0;0.0;1;3.0;1.0;0.0;1.0;1.0;1.0;1998-06-24 00:00:00
1311;1119;1;29;0.0;1.0;1;0.0;7.0;0.0;1.0;0.0;1.0;1998-06-24 00:00:00
61;581;0;43;0.0;1.0;1;3.0;20.0;1.0;0.0;0.0;0.0;1998-06-24 00:00:00
237;961;1;32;2.0;1.0;2;7.0;5.0;0.0;5.0;1.0;3.0;1998-06-24 00:00:00
509;354;1;52;0.0;0.0;2;5.0;19.0;0.0;0.0;0.0;0.0;1998-06-24 00:00:00
975;961;0;42;0.0;0.0;1;1.0;5.0;0.0;0.0;0.0;0.0;2005-10-23 00:00:00
641;1327;0;27;3.0;1.0;1;1.0;25.0;0.0;0.0;0.0;0.0;2005-10-23 00:00:00
48;706;0;43;1.0;0.0;1;8.0;16.0;0.0;0.0;0.0;0.0;2005-10-23 00:00:00
1227;1229;1;23;2.0;0.0;1;3.0;12.0;0.0;2.0;2.0;2.0;2005-10-23 00:00:00
630;1711;0;30;0.0;0.0;1;5.0;10.0;0.0;0.0;0.0;0.0;2005-10-23 00:00:00
1759;1118;0;43;0.0;3.0;3;43.0;113.0;0.0;1.0;0.0;1.0;2006-02-26 00:00:00
1154;1114;0;3;0.0;0.0;1;0.0;0.0;1.0;0.0;0.0;2.0;2006-02-26 00:00:00
1003;108;1;5;0.0;1.0;1;0.0;2.0;0.0;1.0;0.0;1.0;2006-02-26 00:00:00
956;890;1;44;1.0;3.0;1;1.0;21.0;0.0;3.0;1.0;1.0;2006-02-26 00:00:00
1522;52;0;33;0.0;2.0;1;0.0;36.0;0.0;0.0;0.0;1.0;2006-02-26 00:00:00
1111;1680;0;42;0.0;0.0;1;14.0;10.0;0.0;0.0;0.0;1.0;2006-02-26 00:00:00
1312;1421;0;42;0.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;2006-02-26 00:00:00
1114;546;1;5;0.0;0.0;2;7.0;19.0;0.0;3.0;2.0;0.0;2006-10-21 00:00:00
995;1154;1;32;1.0;0.0;1;0.0;0.0;0.0;5.0;1.0;0.0;2006-10-21 00:00:00
1310;890;1;53;2.0;0.0;2;11.0;11.0;0.0;2.0;3.0;0.0;2006-10-21 00:00:00
1512;512;0;43;0.0;0.0;1;4.0;11.0;0.0;0.0;0.0;0.0;2006-10-21 00:00:00
1759;1317;1;29;0.0;2.0;1;0.0;14.0;0.0;3.0;0.0;1.0;2006-10-21 00:00:00
1670;956;0;30;2.0;2.0;2;11.0;11.0;1.0;1.0;1.0;2.0;2006-10-21 00:00:00
823;1402;0;13;0.0;0.0;1;0.0;3.0;0.0;0.0;0.0;0.0;2006-10-21 00:00:00
1716;364;0;42;1.0;0.0;3;22.0;35.0;1.0;0.0;1.0;3.0;2007-02-24 00:00:00
52;1154;0;43;1.0;0.0;1;9.0;9.0;0.0;1.0;1.0;1.0;2007-02-24 00:00:00
1202;1522;1;5;2.0;0.0;1;7.0;3.0;1.0;1.0;3.0;0.0;2007-02-24 00:00:00
1078;622;0;42;0.0;4.0;2;16.0;38.0;0.0;1.0;0.0;2.0;2007-02-24 00:00:00
109;1341;0;42;0.0;0.0;1;0.0;5.0;0.0;0.0;0.0;0.0;2007-02-24 00:00:00
1672;701;1;19;0.0;0.0;1;0.0;3.0;0.0;1.0;2.0;0.0;2007-02-24 00:00:00
729;792;1;5;0.0;7.0;3;15.0;26.0;1.0;2.0;3.0;5.0;2007-02-24 00:00:00
962;748;1;44;0.0;2.0;1;3.0;4.0;0.0;1.0;0.0;1.0;2007-08-04 00:00:00
1376;1341;0;42;0.0;0.0;1;2.0;9.0;0.0;0.0;0.0;0.0;2007-08-04 00:00:00
199;1546;1;5;0.0;1.0;1;6.0;0.0;0.0;1.0;0.0;1.0;2007-08-04 00:00:00
452;706;0;43;1.0;4.0;1;13.0;70.0;1.0;0.0;1.0;2.0;2007-08-04 00:00:00
21;602;0;43;1.0;1.0;1;1.0;11.0;2.0;2.0;1.0;0.0;2007-08-04 00:00:00
1780;1086;1;5;1.0;3.0;1;15.0;3.0;0.0;4.0;0.0;1.0;2007-08-04 00:00:00
1711;512;1;26;0.0;1.0;1;2.0;11.0;0.0;1.0;1.0;0.0;2007-08-04 00:00:00
494;1753;1;35;0.0;5.0;1;8.0;15.0;0.0;1.0;0.0;4.0;2007-08-04 00:00:00
1269;1393;1;5;0.0;4.0;1;13.0;9.0;0.0;1.0;1.0;0.0;1998-11-10 00:00:00
1096;42;0;6;2.0;3.0;2;9.0;15.0;1.0;0.0;0.0;1.0;1998-11-10 00:00:00
1761;1490;0;43;0.0;0.0;1;15.0;68.0;0.0;0.0;1.0;0.0;1998-11-10 00:00:00
1714;21;0;43;3.0;0.0;2;9.0;18.0;0.0;0.0;5.0;0.0;1998-11-10 00:00:00
581;665;0;43;1.0;1.0;1;4.0;6.0;0.0;0.0;2.0;0.0;1998-11-10 00:00:00
1114;1269;1;2;3.0;0.0;2;17.0;3.0;3.0;1.0;2.0;0.0;1999-04-29 00:00:00
1555;510;1;44;0.0;1.0;1;0.0;4.0;0.0;1.0;0.0;0.0;1999-04-29 00:00:00
1490;557;0;42;0.0;0.0;1;8.0;17.0;0.0;0.0;0.0;0.0;1999-04-29 00:00:00
1215;502;0;43;0.0;1.0;1;4.0;12.0;0.0;1.0;0.0;0.0;1999-04-29 00:00:00
1269;1119;1;29;0.0;2.0;1;3.0;3.0;0.0;1.0;0.0;3.0;1999-04-07 00:00:00
480;961;1;5;0.0;2.0;1;6.0;15.0;0.0;1.0;0.0;3.0;1999-04-07 00:00:00
581;1233;1;26;0.0;7.0;2;17.0;14.0;0.0;3.0;0.0;2.0;1999-04-07 00:00:00
92;961;1;5;0.0;5.0;2;5.0;18.0;0.0;1.0;0.0;2.0;1999-12-09 00:00:00
183;1153;1;15;1.0;3.0;1;2.0;7.0;0.0;1.0;1.0;1.0;1999-12-09 00:00:00
1445;961;1;29;0.0;0.0;2;10.0;57.0;0.0;2.0;0.0;0.0;1999-11-21 00:00:00
557;665;0;42;0.0;0.0;1;1.0;3.0;0.0;0.0;0.0;0.0;1999-11-21 00:00:00
231;53;1;4;0.0;6.0;1;0.0;3.0;0.0;1.0;0.0;2.0;1999-11-21 00:00:00
536;569;0;43;0.0;0.0;1;6.0;34.0;2.0;0.0;0.0;0.0;1999-11-21 00:00:00
852;21;1;5;0.0;6.0;1;2.0;8.0;0.0;1.0;0.0;1.0;2000-04-06 00:00:00
1761;237;1;5;0.0;2.0;1;1.0;4.0;0.0;1.0;0.0;1.0;2000-04-06 00:00:00
1735;625;1;44;0.0;1.0;1;1.0;4.0;0.0;1.0;0.0;0.0;2000-04-06 00:00:00
462;1216;0;27;0.0;0.0;1;0.0;3.0;0.0;0.0;0.0;0.0;2003-05-10 00:00:00
21;1154;0;43;3.0;0.0;1;4.0;22.0;1.0;0.0;2.0;0.0;2003-05-10 00:00:00
955;1457;0;28;0.0;2.0;1;0.0;8.0;0.0;0.0;0.0;1.0;2003-05-10 00:00:00
736;1522;1;5;0.0;3.0;1;5.0;12.0;0.0;1.0;0.0;2.0;2003-05-10 00:00:00
504;278;1;29;1.0;1.0;1;3.0;8.0;0.0;4.0;1.0;0.0;2003-05-10 00:00:00
1591;1100;1;4;0.0;2.0;1;0.0;3.0;0.0;2.0;0.0;1.0;2006-02-04 00:00:00
1306;667;1;52;0.0;1.0;1;0.0;6.0;0.0;0.0;0.0;1.0;2006-02-04 00:00:00
1764;1317;0;43;0.0;0.0;1;1.0;10.0;0.0;0.0;0.0;0.0;2006-02-04 00:00:00
352;19;1;5;2.0;3.0;1;16.0;23.0;0.0;1.0;2.0;0.0;2006-02-04 00:00:00
1065;792;0;27;1.0;0.0;1;40.0;25.0;0.0;1.0;2.0;0.0;2006-02-04 00:00:00
1121;424;1;52;1.0;7.0;1;4.0;21.0;0.0;0.0;1.0;0.0;2006-02-04 00:00:00
980;751;0;27;0.0;0.0;1;35.0;41.0;0.0;0.0;0.0;0.0;2006-02-04 00:00:00
1301;1220;1;19;0.0;2.0;1;1.0;5.0;0.0;1.0;0.0;1.0;2006-02-04 00:00:00
1229;424;0;43;0.0;0.0;1;0.0;9.0;0.0;0.0;0.0;0.0;2006-04-06 00:00:00
1271;622;0;42;0.0;0.0;1;4.0;6.0;0.0;0.0;0.0;0.0;2006-04-06 00:00:00
262;1600;1;32;0.0;1.0;1;2.0;0.0;1.0;3.0;0.0;1.0;2006-04-06 00:00:00
1737;718;0;6;0.0;2.0;1;24.0;23.0;0.0;4.0;0.0;1.0;2006-04-06 00:00:00
404;1591;1;44;0.0;3.0;1;17.0;28.0;0.0;2.0;0.0;1.0;2006-08-27 00:00:00
583;19;1;5;1.0;12.0;2;29.0;15.0;1.0;2.0;0.0;2.0;2006-08-27 00:00:00
1468;1307;1;5;0.0;2.0;1;0.0;3.0;0.0;1.0;0.0;1.0;2006-08-27 00:00:00
58;424;1;44;0.0;2.0;1;6.0;15.0;0.0;2.0;0.0;1.0;2006-08-27 00:00:00
512;667;1;5;1.0;1.0;1;1.0;7.0;0.0;1.0;0.0;0.0;2006-08-27 00:00:00
278;1600;0;30;0.0;0.0;1;2.0;9.0;0.0;0.0;0.0;0.0;2006-08-27 00:00:00
718;1546;1;55;0.0;0.0;1;0.0;2.0;0.0;1.0;0.0;0.0;2006-08-27 00:00:00
1520;355;1;5;2.0;2.0;1;2.0;1.0;0.0;3.0;1.0;1.0;2006-08-27 00:00:00
311;1546;1;55;0.0;1.0;1;6.0;5.0;0.0;2.0;0.0;0.0;2006-05-11 00:00:00
1757;806;1;19;2.0;0.0;1;0.0;1.0;0.0;1.0;1.0;0.0;2006-05-11 00:00:00
960;1307;1;5;0.0;3.0;1;1.0;23.0;0.0;1.0;0.0;1.0;2006-05-11 00:00:00
667;1716;0;43;0.0;0.0;1;0.0;6.0;0.0;0.0;0.0;0.0;2004-02-15 00:00:00
19;1154;0;43;1.0;0.0;1;11.0;63.0;0.0;0.0;1.0;0.0;2004-02-15 00:00:00
689;1591;0;43;0.0;4.0;1;1.0;15.0;0.0;0.0;0.0;1.0;2004-02-15 00:00:00
1755;1216;0;43;0.0;0.0;1;1.0;19.0;0.0;0.0;0.0;0.0;2004-02-15 00:00:00
1182;1111;0;42;0.0;0.0;1;0.0;4.0;0.0;0.0;0.0;0.0;2004-02-15 00:00:00
503;1745;1;19;0.0;0.0;1;0.0;0.0;0.0;1.0;0.0;1.0;2004-02-15 00:00:00
1770;1224;1;44;0.0;3.0;1;1.0;3.0;0.0;1.0;0.0;1.0;2004-02-15 00:00:00
1340;1591;0;30;0.0;0.0;1;0.0;5.0;0.0;0.0;0.0;0.0;2004-05-23 00:00:00
258;956;1;5;0.0;5.0;1;7.0;1.0;0.0;2.0;0.0;2.0;2004-05-23 00:00:00
1682;21;0;43;0.0;0.0;1;0.0;8.0;0.0;0.0;0.0;0.0;2004-05-23 00:00:00
1137;31;1;44;0.0;5.0;1;0.0;11.0;0.0;1.0;0.0;2.0;2004-05-23 00:00:00
791;951;1;44;0.0;3.0;1;15.0;25.0;0.0;1.0;0.0;1.0;2004-05-23 00:00:00
1346;138;0;43;0.0;0.0;2;11.0;37.0;0.0;0.0;0.0;0.0;2004-05-23 00:00:00
539;1591;0;43;0.0;2.0;1;7.0;32.0;0.0;0.0;0.0;1.0;2004-07-19 00:00:00
1548;1216;0;43;0.0;0.0;1;1.0;9.0;0.0;0.0;0.0;0.0;2004-07-19 00:00:00
1306;1592;0;33;0.0;2.0;1;0.0;12.0;0.0;0.0;0.0;1.0;2004-07-19 00:00:00
979;667;0;43;0.0;1.0;1;0.0;16.0;0.0;0.0;0.0;1.0;2004-07-19 00:00:00
170;622;1;19;0.0;1.0;1;7.0;7.0;1.0;1.0;1.0;0.0;2004-07-19 00:00:00
642;1067;1;4;0.0;2.0;1;0.0;7.0;0.0;1.0;0.0;1.0;2004-07-19 00:00:00
262;1591;1;29;0.0;6.0;1;5.0;13.0;0.0;3.0;1.0;4.0;2004-10-14 00:00:00
622;345;1;5;0.0;5.0;2;15.0;15.0;0.0;1.0;1.0;2.0;2004-10-14 00:00:00
