"MES";"CLIENT";"PROD_TYPE";"COUNT_SKU"
01.04.2012 0:00:00;733;"ฬรา";6625
01.04.2012 0:00:00;182;"สรา";4
01.04.2012 0:00:00;869;"ยั";336
01.04.2012 0:00:00;5026;"ยั";357
01.03.2012 0:00:00;952;"ฬรา";8218
01.03.2012 0:00:00;5035;"ฬรา";6828
01.03.2012 0:00:00;5043;"ยั";2618
01.03.2012 0:00:00;5060;"ฬรา";4382
01.03.2012 0:00:00;414;"ฬรา";810
01.03.2012 0:00:00;852;"ฬรา";13905
01.04.2012 0:00:00;5172;"ยั";13198
01.04.2012 0:00:00;5280;"สรา";2
01.04.2012 0:00:00;469400;"ยั";5
01.04.2012 0:00:00;496130;"สรา";12
01.04.2012 0:00:00;771;"สรา";207
01.04.2012 0:00:00;219;"ยั";21
01.03.2012 0:00:00;5017;"ยั";10114
01.03.2012 0:00:00;720;"ฬรา";31626
01.03.2012 0:00:00;819;"ยั";16456
01.04.2012 0:00:00;154;"ยั";4603
01.04.2012 0:00:00;181;"ยั";3604
01.04.2012 0:00:00;5206;"ยั";6
01.04.2012 0:00:00;145;"ยั";6
01.03.2012 0:00:00;5048;"สรา";97
01.03.2012 0:00:00;494;"ยั";13421
01.03.2012 0:00:00;5208;"ยั";4963
01.03.2012 0:00:00;931;"ยั";29
01.03.2012 0:00:00;973;"ยั";17751
01.03.2012 0:00:00;5048;"ยั";8106
01.03.2012 0:00:00;5206;"สรา";1261
01.03.2012 0:00:00;144;"สรา";583
01.03.2012 0:00:00;329;"ยั";2328
01.03.2012 0:00:00;243;"ยั";19106
01.03.2012 0:00:00;465;"ฬรา";19596
01.03.2012 0:00:00;750;"ฬรา";8720
01.03.2012 0:00:00;5094;"ฬรา";5023
01.03.2012 0:00:00;5134;"ยั";5207
01.03.2012 0:00:00;5212;"ยั";4006
01.03.2012 0:00:00;5308;"ยั";245
01.03.2012 0:00:00;500070;"ฬรา";279
01.04.2012 0:00:00;5027;"ยั";2205
01.03.2012 0:00:00;197;"ยั";4171
01.03.2012 0:00:00;410;"ยั";1918
01.03.2012 0:00:00;722;"ฬรา";16728
01.03.2012 0:00:00;723;"ยั";27
01.03.2012 0:00:00;794;"ฬรา";6756
01.03.2012 0:00:00;874;"ยั";116
01.03.2012 0:00:00;117;"ยั";29094
01.03.2012 0:00:00;463;"ฬรา";4188
01.03.2012 0:00:00;961;"ยั";10516
01.03.2012 0:00:00;5054;"ฬรา";4817
01.03.2012 0:00:00;5357;"สรา";12
01.03.2012 0:00:00;5272;"ยั";62
01.03.2012 0:00:00;493;"ยั";5
01.03.2012 0:00:00;786;"ฬรา";6033
01.03.2012 0:00:00;839;"ฬรา";3059
01.03.2012 0:00:00;925;"ฬรา";1404
01.03.2012 0:00:00;946;"ฬรา";2303
01.03.2012 0:00:00;406;"ยั";12101
01.03.2012 0:00:00;860;"ฬรา";16608
01.03.2012 0:00:00;861;"ยั";1297
01.04.2012 0:00:00;782;"ยั";1799
01.03.2012 0:00:00;244;"ฬรา";12568
01.04.2012 0:00:00;506605;"ยั";175
01.04.2012 0:00:00;784;"ยั";10808
01.05.2012 0:00:00;437;"ฬรา";281815
01.05.2012 0:00:00;471;"ฬรา";32675
01.05.2012 0:00:00;491;"ยั";4662
01.05.2012 0:00:00;732;"ฬรา";8828
01.05.2012 0:00:00;868;"ยั";10336
01.05.2012 0:00:00;873;"ฬรา";4178
01.05.2012 0:00:00;884;"สรา";1828
01.05.2012 0:00:00;5032;"ยั";508
01.05.2012 0:00:00;5079;"ฬรา";5531
01.05.2012 0:00:00;5096;"ยั";33239
01.05.2012 0:00:00;5150;"สรา";1159
01.05.2012 0:00:00;5156;"ฬรา";21892
01.05.2012 0:00:00;5214;"ยั";10105
01.03.2012 0:00:00;244;"ยั";10041
01.03.2012 0:00:00;253;"ยั";28
01.03.2012 0:00:00;723;"ฬรา";12468
01.05.2012 0:00:00;821;"สรา";333
01.05.2012 0:00:00;869;"ฬรา";12896
01.05.2012 0:00:00;5045;"ฬรา";4374
01.05.2012 0:00:00;5048;"ยั";3
01.05.2012 0:00:00;471;"สรา";2160
01.05.2012 0:00:00;720;"ฬรา";42830
01.04.2012 0:00:00;294;"ฬรา";14099
01.03.2012 0:00:00;5024;"ยั";5107
01.03.2012 0:00:00;5200;"ยั";14802
01.03.2012 0:00:00;137;"ยั";4487
01.03.2012 0:00:00;327;"ยั";120
01.05.2012 0:00:00;160;"ฬรา";46808
01.05.2012 0:00:00;292;"ยั";216
01.05.2012 0:00:00;404;"ฬรา";3898
01.05.2012 0:00:00;762;"สรา";7579
01.05.2012 0:00:00;781;"ฬรา";32676
01.05.2012 0:00:00;869;"ยั";33413
01.05.2012 0:00:00;933;"ฬรา";40555
01.04.2012 0:00:00;468309;"สรา";739
01.04.2012 0:00:00;497485;"ฬรา";514
01.03.2012 0:00:00;5158;"ฬรา";11257
01.03.2012 0:00:00;5296;"สรา";363
01.03.2012 0:00:00;496066;"ฬรา";7307
01.03.2012 0:00:00;159;"ยั";38
01.05.2012 0:00:00;5048;"ยั";7184
01.05.2012 0:00:00;5171;"ฬรา";5151
01.05.2012 0:00:00;5241;"ยั";14505
01.05.2012 0:00:00;5305;"สรา";1008
01.05.2012 0:00:00;210;"ฬรา";4407
01.05.2012 0:00:00;279;"ฬรา";5071
01.04.2012 0:00:00;970;"ยั";17
01.03.2012 0:00:00;496124;"สรา";91
01.03.2012 0:00:00;139;"ยั";11201
01.05.2012 0:00:00;935;"ฬรา";13194
01.04.2012 0:00:00;498;"ยั";8
01.04.2012 0:00:00;5053;"ยั";12800
01.04.2012 0:00:00;5257;"ยั";2651
01.03.2012 0:00:00;5055;"ฬรา";18974
01.05.2012 0:00:00;414;"ฬรา";762
01.05.2012 0:00:00;425;"สรา";482
01.04.2012 0:00:00;469027;"ฬรา";553
01.05.2012 0:00:00;5206;"ยั";14826
01.05.2012 0:00:00;468671;"สรา";291
01.05.2012 0:00:00;126;"สรา";3311
01.04.2012 0:00:00;956;"ยั";5100
01.04.2012 0:00:00;5031;"ยั";3413
01.03.2012 0:00:00;245;"ฬรา";17320
01.05.2012 0:00:00;720;"ยั";62
01.04.2012 0:00:00;5118;"ฬรา";56
01.04.2012 0:00:00;706;"ยั";17
01.03.2012 0:00:00;750;"สรา";194
01.03.2012 0:00:00;870;"ยั";1163
01.03.2012 0:00:00;966;"ฬรา";7325
01.03.2012 0:00:00;5074;"ฬรา";6999
01.03.2012 0:00:00;5194;"ฬรา";5775
01.05.2012 0:00:00;209;"ฬรา";7183
01.05.2012 0:00:00;719;"ฬรา";4144
01.05.2012 0:00:00;5028;"ฬรา";4602
01.05.2012 0:00:00;5051;"สรา";230
01.04.2012 0:00:00;5169;"ยั";1234
01.03.2012 0:00:00;128;"ยั";11258
01.05.2012 0:00:00;286;"ยั";8940
01.05.2012 0:00:00;466;"สรา";1806
01.05.2012 0:00:00;764;"ยั";16005
01.05.2012 0:00:00;863;"ยั";6805
01.04.2012 0:00:00;5123;"ยั";8421
01.03.2012 0:00:00;849;"ยั";11977
01.03.2012 0:00:00;975;"ฬรา";12372
01.03.2012 0:00:00;5065;"ยั";13552
01.03.2012 0:00:00;5305;"ยั";41510
01.05.2012 0:00:00;943;"สรา";519
01.05.2012 0:00:00;5075;"ฬรา";262
01.04.2012 0:00:00;468310;"ฬรา";42
01.04.2012 0:00:00;945;"ยั";6007
01.03.2012 0:00:00;190;"ยั";16402
01.03.2012 0:00:00;966;"ยั";518
01.03.2012 0:00:00;5028;"ยั";4407
01.03.2012 0:00:00;5078;"ยั";4009
01.03.2012 0:00:00;468199;"สรา";338
01.03.2012 0:00:00;496234;"ฬรา";2980
01.06.2012 0:00:00;5339;"ยั";44729
01.06.2012 0:00:00;413;"ยั";28980
01.06.2012 0:00:00;760;"ยั";7825
01.06.2012 0:00:00;5104;"ยั";7815
01.06.2012 0:00:00;5133;"ฬรา";5400
01.06.2012 0:00:00;228;"ยั";29
01.06.2012 0:00:00;228;"ฬรา";9486
01.06.2012 0:00:00;249;"ฬรา";6266
01.06.2012 0:00:00;916;"ยั";1033
01.06.2012 0:00:00;46;"ยั";356
01.06.2012 0:00:00;5054;"ยั";8915
01.06.2012 0:00:00;130;"ยั";10220
01.06.2012 0:00:00;5253;"ฬรา";4055
01.06.2012 0:00:00;5293;"สรา";68
01.06.2012 0:00:00;815;"ยั";8220
01.06.2012 0:00:00;173;"ยั";7815
01.06.2012 0:00:00;470;"ยั";47
01.06.2012 0:00:00;720;"ยั";49494
01.06.2012 0:00:00;471;"ยั";6471
01.06.2012 0:00:00;734;"ยั";13465
01.04.2012 0:00:00;432;"ยั";5663
01.06.2012 0:00:00;5133;"ยั";3818
01.06.2012 0:00:00;508627;"สรา";217
01.06.2012 0:00:00;329;"ยั";35395
01.06.2012 0:00:00;5065;"ยั";34920
01.06.2012 0:00:00;5107;"ยั";13887
01.06.2012 0:00:00;468169;"สรา";5
01.06.2012 0:00:00;5104;"ยั";216
01.06.2012 0:00:00;5399;"ยั";886
01.06.2012 0:00:00;870;"ยั";8669
01.06.2012 0:00:00;491;"ยั";32
01.06.2012 0:00:00;752;"ยั";2069
01.06.2012 0:00:00;5323;"ยั";331
01.06.2012 0:00:00;797;"ฬรา";50686
01.06.2012 0:00:00;5339;"สรา";1031
01.06.2012 0:00:00;914;"ยั";3008
01.06.2012 0:00:00;5380;"ยั";78
01.06.2012 0:00:00;836;"ยั";13164
01.06.2012 0:00:00;855;"ยั";52
01.06.2012 0:00:00;253;"ยั";209
01.06.2012 0:00:00;484092;"สรา";119
01.06.2012 0:00:00;808;"ฬรา";4202
01.06.2012 0:00:00;975;"ยั";6034
01.06.2012 0:00:00;5139;"ยั";1000
01.06.2012 0:00:00;496222;"ฬรา";200
01.06.2012 0:00:00;731;"ยั";2
01.06.2012 0:00:00;836;"สรา";1852
01.06.2012 0:00:00;5059;"ยั";45350
01.06.2012 0:00:00;496075;"สรา";58
01.06.2012 0:00:00;706;"ฬรา";15576
01.06.2012 0:00:00;5099;"ยั";10325
01.06.2012 0:00:00;5123;"ยั";10
01.06.2012 0:00:00;5184;"ยั";19622
01.06.2012 0:00:00;5384;"ยั";14420
01.06.2012 0:00:00;738;"ยั";13
01.06.2012 0:00:00;5040;"ยั";4015
01.06.2012 0:00:00;166;"ยั";2
01.06.2012 0:00:00;5123;"ยั";1011
01.06.2012 0:00:00;816;"ยั";5409
01.06.2012 0:00:00;468197;"ฬรา";38
01.06.2012 0:00:00;469028;"ฬรา";2
01.06.2012 0:00:00;500512;"ยั";6
01.06.2012 0:00:00;716;"ยั";26514
01.06.2012 0:00:00;722;"สรา";730
01.06.2012 0:00:00;794;"ฬรา";4202
01.06.2012 0:00:00;5044;"ยั";9419
01.06.2012 0:00:00;5102;"สรา";1020
01.06.2012 0:00:00;291;"ยั";8213
01.06.2012 0:00:00;783;"ยั";13
01.06.2012 0:00:00;5308;"ยั";4208
01.06.2012 0:00:00;5309;"ยั";5013
01.06.2012 0:00:00;940;"ยั";4
01.06.2012 0:00:00;496202;"ฬรา";336
01.06.2012 0:00:00;786;"ยั";7008
01.06.2012 0:00:00;781;"ยั";16515
01.06.2012 0:00:00;5020;"ยั";19
01.06.2012 0:00:00;5194;"ยั";9
01.06.2012 0:00:00;5307;"ยั";562
01.06.2012 0:00:00;468295;"สรา";23
01.06.2012 0:00:00;468399;"สรา";66
01.06.2012 0:00:00;496220;"ฬรา";6785
01.06.2012 0:00:00;975;"ฬรา";5647
01.06.2012 0:00:00;5321;"ยั";9325
01.06.2012 0:00:00;858;"ยั";27
01.06.2012 0:00:00;5066;"ยั";5
01.06.2012 0:00:00;5121;"ยั";8222
01.06.2012 0:00:00;5221;"ยั";8
01.06.2012 0:00:00;5254;"ยั";17610
01.06.2012 0:00:00;468184;"ยั";4
01.06.2012 0:00:00;162;"ยั";7216
01.06.2012 0:00:00;215;"ยั";1018
01.06.2012 0:00:00;860;"ยั";22318
01.06.2012 0:00:00;485;"ยั";23594
01.06.2012 0:00:00;722;"ยั";519
01.06.2012 0:00:00;794;"ยั";7413
01.06.2012 0:00:00;892;"ยั";17812
01.06.2012 0:00:00;5281;"ยั";45
01.06.2012 0:00:00;207;"ยั";14355
01.04.2012 0:00:00;826;"ยั";113
01.04.2012 0:00:00;508085;"ฬรา";322
01.04.2012 0:00:00;496724;"ฬรา";129
01.04.2012 0:00:00;468184;"ยั";7
01.04.2012 0:00:00;5269;"ยั";2
01.04.2012 0:00:00;786;"ยั";19
01.04.2012 0:00:00;5216;"ยั";872
01.04.2012 0:00:00;244;"ยั";9230
01.04.2012 0:00:00;5078;"ยั";146
01.04.2012 0:00:00;130;"ยั";27
01.04.2012 0:00:00;965;"ยั";5
01.04.2012 0:00:00;5116;"ยั";203
01.04.2012 0:00:00;5296;"ยั";5248
01.04.2012 0:00:00;795;"ยั";24
01.04.2012 0:00:00;496189;"สรา";135
01.04.2012 0:00:00;496087;"ฬรา";1385
01.04.2012 0:00:00;911;"ยั";2803
01.04.2012 0:00:00;5176;"ยั";8
01.04.2012 0:00:00;5385;"ยั";5846
01.04.2012 0:00:00;5135;"ยั";3544
01.04.2012 0:00:00;468282;"สรา";87
01.04.2012 0:00:00;469386;"สรา";27
01.04.2012 0:00:00;469386;"ยั";5
01.04.2012 0:00:00;5043;"สรา";2
01.04.2012 0:00:00;5260;"ยั";354
01.04.2012 0:00:00;5061;"ยั";54
01.04.2012 0:00:00;496072;"ฬรา";4575
01.05.2012 0:00:00;232;"ฬรา";350
01.05.2012 0:00:00;244;"ยั";9401
01.05.2012 0:00:00;329;"ยั";5936
01.05.2012 0:00:00;490;"ยั";11401
01.05.2012 0:00:00;5149;"ยั";14017
01.05.2012 0:00:00;934;"ยั";8805
01.05.2012 0:00:00;939;"ฬรา";6397
01.05.2012 0:00:00;5118;"ยั";33784
01.05.2012 0:00:00;5120;"สรา";4
01.05.2012 0:00:00;5135;"สรา";455
01.05.2012 0:00:00;5139;"ฬรา";6828
01.05.2012 0:00:00;5172;"ยั";8
01.05.2012 0:00:00;5225;"สรา";2
01.05.2012 0:00:00;482;"ฬรา";16378
01.05.2012 0:00:00;752;"ยั";38219
01.05.2012 0:00:00;816;"ฬรา";3654
01.05.2012 0:00:00;962;"ฬรา";7649
01.05.2012 0:00:00;5012;"สรา";7
01.05.2012 0:00:00;5254;"ฬรา";16929
01.05.2012 0:00:00;117;"ยั";27441
01.05.2012 0:00:00;198;"ยั";10311
01.05.2012 0:00:00;469029;"ฬรา";414
01.05.2012 0:00:00;496061;"ฬรา";7843
01.05.2012 0:00:00;296;"ยั";1147
01.05.2012 0:00:00;704;"ฬรา";766
01.05.2012 0:00:00;475;"ยั";419
01.05.2012 0:00:00;5224;"ฬรา";6366
01.05.2012 0:00:00;838;"ยั";8001
01.05.2012 0:00:00;5140;"ยั";15109
01.05.2012 0:00:00;5272;"ยั";3006
01.05.2012 0:00:00;243;"ยั";4114
01.05.2012 0:00:00;413;"ยั";6005
01.05.2012 0:00:00;886;"ยั";20104
01.05.2012 0:00:00;913;"ยั";2528
01.05.2012 0:00:00;973;"ยั";22721
01.05.2012 0:00:00;861;"สรา";776
01.05.2012 0:00:00;861;"ยั";5611
01.05.2012 0:00:00;883;"ฬรา";23056
01.05.2012 0:00:00;5050;"ยั";21805
01.05.2012 0:00:00;5099;"ฬรา";38985
01.05.2012 0:00:00;5136;"ฬรา";4805
01.05.2012 0:00:00;5150;"ยั";22219
01.05.2012 0:00:00;868;"ยั";25551
01.05.2012 0:00:00;960;"ฬรา";16829
01.05.2012 0:00:00;5183;"ยั";7704
01.05.2012 0:00:00;933;"ยั";22521
01.05.2012 0:00:00;5220;"ฬรา";5732
01.05.2012 0:00:00;5301;"ฬรา";4238
01.05.2012 0:00:00;468671;"ฬรา";16
01.05.2012 0:00:00;479;"สรา";2250
01.05.2012 0:00:00;712;"ฬรา";4912
01.05.2012 0:00:00;771;"ฬรา";9744
01.05.2012 0:00:00;5074;"ฬรา";6029
01.05.2012 0:00:00;5104;"ฬรา";8774
01.05.2012 0:00:00;5260;"ยั";6071
01.05.2012 0:00:00;5302;"ฬรา";3075
01.05.2012 0:00:00;160;"ยั";10025
01.05.2012 0:00:00;269;"ยั";11670
01.05.2012 0:00:00;282;"สรา";2400
01.05.2012 0:00:00;5055;"ยั";6701
01.05.2012 0:00:00;5063;"ยั";5
01.05.2012 0:00:00;840;"ยั";37
01.05.2012 0:00:00;872;"ยั";5351
01.05.2012 0:00:00;5133;"ยั";2621
01.05.2012 0:00:00;5151;"ยั";534
01.05.2012 0:00:00;5167;"ฬรา";20561
01.05.2012 0:00:00;759;"ฬรา";13766
01.05.2012 0:00:00;797;"ฬรา";32711
01.05.2012 0:00:00;5287;"สรา";133
01.05.2012 0:00:00;5308;"ยั";11005
01.05.2012 0:00:00;496119;"สรา";210
01.05.2012 0:00:00;285;"ฬรา";9375
01.05.2012 0:00:00;5248;"สรา";1
01.05.2012 0:00:00;5294;"ฬรา";6805
01.05.2012 0:00:00;501184;"ฬรา";32
01.05.2012 0:00:00;120;"ฬรา";6082
01.05.2012 0:00:00;492;"ยั";20349
01.05.2012 0:00:00;932;"ฬรา";26529
01.05.2012 0:00:00;5015;"ยั";4271
01.05.2012 0:00:00;784;"ฬรา";10758
01.05.2012 0:00:00;5014;"ฬรา";19629
01.05.2012 0:00:00;5197;"ยั";3628
01.05.2012 0:00:00;5271;"ฬรา";4211
01.05.2012 0:00:00;468169;"สรา";125
01.05.2012 0:00:00;468209;"สรา";1
01.05.2012 0:00:00;183;"ยั";8
01.05.2012 0:00:00;214;"ยั";19305
01.05.2012 0:00:00;221;"สรา";7
01.05.2012 0:00:00;737;"ยั";24062
01.05.2012 0:00:00;758;"ฬรา";8621
01.05.2012 0:00:00;752;"ยั";252
01.05.2012 0:00:00;856;"ยั";14
01.05.2012 0:00:00;5012;"ฬรา";3893
01.05.2012 0:00:00;5146;"ยั";4205
01.05.2012 0:00:00;5188;"สรา";8
01.05.2012 0:00:00;5190;"ฬรา";5032
01.05.2012 0:00:00;469392;"ฬรา";80
01.05.2012 0:00:00;120;"ยั";437
01.05.2012 0:00:00;5115;"ยั";24190
01.05.2012 0:00:00;5230;"ยั";5602
01.05.2012 0:00:00;5269;"ฬรา";34676
01.05.2012 0:00:00;5363;"ยั";12
01.05.2012 0:00:00;725;"ยั";10021
01.05.2012 0:00:00;781;"ยั";5196
01.05.2012 0:00:00;830;"ยั";11505
01.05.2012 0:00:00;190;"ยั";15241
01.05.2012 0:00:00;976;"ฬรา";5450
01.05.2012 0:00:00;5018;"ยั";6859
01.05.2012 0:00:00;496192;"ฬรา";3343
01.05.2012 0:00:00;169;"ยั";61318
01.05.2012 0:00:00;299;"สรา";4
01.05.2012 0:00:00;751;"ฬรา";3831
01.05.2012 0:00:00;820;"ฬรา";5231
01.05.2012 0:00:00;5052;"ยั";32942
01.05.2012 0:00:00;735;"ยั";46
01.05.2012 0:00:00;460;"ยั";8401
01.05.2012 0:00:00;845;"ยั";32
01.05.2012 0:00:00;235;"ฬรา";4743
01.05.2012 0:00:00;5263;"ยั";2601
01.05.2012 0:00:00;5126;"ฬรา";5092
01.05.2012 0:00:00;886;"ฬรา";7419
01.05.2012 0:00:00;922;"ยั";14404
01.05.2012 0:00:00;207;"ยั";5755
01.05.2012 0:00:00;721;"ยั";10202
01.05.2012 0:00:00;815;"ยั";4827
01.05.2012 0:00:00;824;"ยั";10512
01.05.2012 0:00:00;828;"ฬรา";4421
01.05.2012 0:00:00;162;"ยั";15
01.05.2012 0:00:00;714;"ยั";6151
01.05.2012 0:00:00;729;"ยั";25
01.05.2012 0:00:00;980;"ฬรา";8591
01.05.2012 0:00:00;5143;"สรา";1071
01.05.2012 0:00:00;5311;"ยั";9421
01.05.2012 0:00:00;496066;"ฬรา";5954
01.05.2012 0:00:00;154;"ยั";18
01.05.2012 0:00:00;135;"ยั";7189
01.05.2012 0:00:00;229;"ฬรา";4457
01.05.2012 0:00:00;5030;"สรา";1252
01.05.2012 0:00:00;5308;"สรา";5
01.05.2012 0:00:00;5374;"ฬรา";5840
01.05.2012 0:00:00;496204;"ฬรา";314
01.05.2012 0:00:00;175;"ยั";5094
01.05.2012 0:00:00;202;"ยั";26114
01.05.2012 0:00:00;196;"ยั";23
01.05.2012 0:00:00;494;"ยั";10
01.05.2012 0:00:00;844;"ฬรา";7477
01.05.2012 0:00:00;5061;"ยั";9006
01.05.2012 0:00:00;5084;"ยั";22305
01.05.2012 0:00:00;5145;"ยั";49
01.05.2012 0:00:00;5266;"ยั";8
01.05.2012 0:00:00;248;"ฬรา";7918
01.05.2012 0:00:00;704;"ยั";16908
01.05.2012 0:00:00;468660;"ฬรา";228
01.05.2012 0:00:00;114;"ยั";17220
01.05.2012 0:00:00;5149;"ยั";11754
01.05.2012 0:00:00;916;"ฬรา";9318
01.05.2012 0:00:00;126;"ยั";21651
01.05.2012 0:00:00;480;"ฬรา";31549
01.05.2012 0:00:00;708;"ยั";26801
01.05.2012 0:00:00;5240;"ยั";19518
01.05.2012 0:00:00;899;"ฬรา";2094
01.05.2012 0:00:00;970;"ฬรา";26547
01.05.2012 0:00:00;5073;"ยั";7061
01.05.2012 0:00:00;5106;"ยั";11827
01.05.2012 0:00:00;5112;"ฬรา";905
01.05.2012 0:00:00;5173;"ยั";452
01.05.2012 0:00:00;460;"ยั";4529
01.05.2012 0:00:00;5042;"ฬรา";5419
01.05.2012 0:00:00;5095;"ยั";10108
01.05.2012 0:00:00;771;"ยั";13324
01.05.2012 0:00:00;732;"สรา";8
01.05.2012 0:00:00;792;"ยั";1449
01.05.2012 0:00:00;810;"ยั";12351
01.05.2012 0:00:00;914;"ยั";1
01.05.2012 0:00:00;5150;"ยั";6
01.05.2012 0:00:00;425;"ฬรา";7987
01.05.2012 0:00:00;271;"ยั";12512
01.05.2012 0:00:00;276;"สรา";3
01.05.2012 0:00:00;293;"ยั";2
01.05.2012 0:00:00;5267;"ยั";4396
01.05.2012 0:00:00;496058;"สรา";166
01.05.2012 0:00:00;126;"ยั";29375
01.05.2012 0:00:00;143;"ยั";27549
01.05.2012 0:00:00;149;"ฬรา";9829
01.05.2012 0:00:00;195;"ยั";12987
01.05.2012 0:00:00;5254;"ยั";16400
01.05.2012 0:00:00;469903;"ฬรา";10
01.05.2012 0:00:00;240;"ยั";25
01.05.2012 0:00:00;738;"ยั";31218
01.05.2012 0:00:00;738;"ยั";8
01.05.2012 0:00:00;5063;"สรา";1483
01.05.2012 0:00:00;497859;"สรา";63
01.05.2012 0:00:00;5036;"ฬรา";6182
01.05.2012 0:00:00;5046;"ฬรา";4194
01.05.2012 0:00:00;5175;"ฬรา";7699
01.05.2012 0:00:00;898;"ยั";28741
01.05.2012 0:00:00;104;"ยั";9143
01.05.2012 0:00:00;5310;"ยั";47
01.05.2012 0:00:00;5310;"ยั";11406
01.05.2012 0:00:00;497482;"ฬรา";978
01.05.2012 0:00:00;766;"ยั";166
01.05.2012 0:00:00;5234;"ยั";35
01.05.2012 0:00:00;5234;"ฬรา";3835
01.05.2012 0:00:00;468309;"ยั";12
01.05.2012 0:00:00;258;"ฬรา";5581
01.05.2012 0:00:00;239;"ยั";275
01.05.2012 0:00:00;489;"สรา";422
01.05.2012 0:00:00;493;"สรา";602
01.05.2012 0:00:00;5172;"ยั";8371
01.05.2012 0:00:00;329;"ยั";9701
01.05.2012 0:00:00;5070;"ยั";13104
01.05.2012 0:00:00;5237;"ยั";28
01.05.2012 0:00:00;183;"ยั";15805
01.05.2012 0:00:00;464;"ยั";8292
01.05.2012 0:00:00;5068;"ยั";21801
01.05.2012 0:00:00;5300;"ยั";12804
01.05.2012 0:00:00;761;"สรา";1
01.05.2012 0:00:00;750;"สรา";458
01.05.2012 0:00:00;763;"ยั";5164
01.05.2012 0:00:00;435;"ยั";8381
01.05.2012 0:00:00;932;"ยั";9
01.05.2012 0:00:00;5267;"ยั";6601
01.05.2012 0:00:00;410;"ยั";5
01.05.2012 0:00:00;496728;"สรา";76
01.05.2012 0:00:00;469897;"ฬรา";25
01.05.2012 0:00:00;494;"สรา";1822
01.05.2012 0:00:00;786;"ฬรา";5210
01.05.2012 0:00:00;854;"ฬรา";7937
01.05.2012 0:00:00;5054;"ยั";1571
01.05.2012 0:00:00;294;"สรา";13
01.05.2012 0:00:00;5089;"ยั";4583
01.04.2012 0:00:00;873;"ยั";2408
01.04.2012 0:00:00;5048;"ยั";2
01.04.2012 0:00:00;780;"ยั";116
01.04.2012 0:00:00;5285;"ยั";15201
01.04.2012 0:00:00;5310;"ยั";2010
01.04.2012 0:00:00;469378;"สรา";14
01.04.2012 0:00:00;470845;"สรา";24
01.04.2012 0:00:00;468660;"ยั";324
01.04.2012 0:00:00;471833;"ฬรา";136
01.04.2012 0:00:00;5240;"ยั";700
01.04.2012 0:00:00;496082;"สรา";42
01.04.2012 0:00:00;496191;"สรา";119
01.04.2012 0:00:00;474179;"สรา";2
01.04.2012 0:00:00;186;"ยั";18
01.04.2012 0:00:00;731;"ยั";1
01.04.2012 0:00:00;5048;"ยั";1000
01.04.2012 0:00:00;5332;"ยั";7051
01.04.2012 0:00:00;5385;"ยั";430
01.04.2012 0:00:00;478867;"สรา";14
01.04.2012 0:00:00;496721;"สรา";375
01.04.2012 0:00:00;5032;"ยั";7209
01.04.2012 0:00:00;246;"ยั";16
01.04.2012 0:00:00;468280;"ยั";14
01.04.2012 0:00:00;469034;"ฬรา";45
01.04.2012 0:00:00;5319;"ยั";34
01.04.2012 0:00:00;764;"ยั";3606
01.03.2012 0:00:00;242;"ฬรา";3166
01.03.2012 0:00:00;920;"ฬรา";8486
01.03.2012 0:00:00;284;"ยั";4805
01.03.2012 0:00:00;471;"สรา";1430
01.03.2012 0:00:00;5026;"ฬรา";8850
01.03.2012 0:00:00;5042;"ฬรา";6628
01.03.2012 0:00:00;496118;"ฬรา";11131
01.03.2012 0:00:00;500070;"ยั";1
01.03.2012 0:00:00;730;"ยั";13751
01.03.2012 0:00:00;5069;"ยั";4817
01.03.2012 0:00:00;5247;"ยั";1214
01.03.2012 0:00:00;486;"ยั";9023
