id;shop;adress;format;region;city
478;478 Ебург СМ Карнавал;"г. Екатеринбург, ул. Халтурина, д. 55, ТЦ ""Карнавал""";Супермаркет;Уральский;Екатеринбург
479;479 Чебоксары СМ;"г. Чебоксары, ул. Калинина, д. 105а, ТЦ ""Мега Молл""";Гипермаркет;Приволжский;Чебоксары
480;480 СМ - Казань, Тандем;"г. Казань, ТРЦ ""Тандем"", ул. Ибрагимова д. 56";Супермаркет;Приволжский;Казань
482;482 Казань СМ XL;"г. Казань, ТЦ "" XL"", проспект Хусайна Ямашева, д. 97";Дисконт;Приволжский;Казань
485;485 Казань СМ Парк Хаус;"г. Казань, пр-т Хусаина Ямашева, д. 46/33, ТРК ""ПаркХаус""";Супермаркет;Приволжский;Казань
486;486 Челябинск СМ прЛ;"г.Челябинск, ТРЦ "" Алое поле"", ул.Свердловский проспект д.70";Супермаркет;Уральский;Челябинск
488;488 СМ-Челябинск;"г. Челябинск, ул.Молдавская, д.16, ТЦ ""Фокус""";Супермаркет;Уральский;Челябинск
489;489 Пермь СМ  М41;"г. Пермь, ТРК "" Столица"", ул. Мира 41/1";Супермаркет;Уральский;Пермь
490;490 ТЦ «Екатерининский»;"г. Екатеринбург, ул. Щербакова, д. 4, ТЦ ""Екатерининский""";Супермаркет;Уральский;Екатеринбург
491;491 Ебург СМ Парк Хаус;"г. Екатеринбург, ул. Сулимова, д. 50, ТЦ""Парк Хаус""";Супермаркет;Уральский;Екатеринбург
492;492 Сургут СМ Л33;г. Сургут, ул. Ленина, д. 33;Супермаркет;Уральский;Сургут
493;493 Тюмень СМ Премьер;"г. Тюмень, ул. 50 лет ВЛКСМ, д. 63, ТЦ ""Премьер""";Супермаркет;Уральский;Тюмень
494;494 Омск СМ;г. Омск, ул. Маршала Жукова, д. 101;Супермаркет;Сибирский;Омск
495;495 Красноярск СМ ТЕ1;"г. Красноярск, ТРЦ ""Торговый Квартал на Свободном"", ул. Телевизорная, д. 1, стр. 2.";Супермаркет;Сибирский;Красноярск
496;496 Красноярск СМ ТЦ;"г. Красноярск, пр-т им. Газеты ""Красноярский рабочий"", д. 120";Супермаркет;Сибирский;Красноярск
497;497 Барнаул СМ КП131;г. Барнаул, Красноармейский пр-т, д. 131;Супермаркет;Сибирский;Барнаул
498;498 Новокузнецк СМ ПА11;"г. Новокузнецк, ул. Павловского, д. 11, ТЦ ""Ника""";Супермаркет;Сибирский;Новокузнецк
5010;"5010 O'S ТЦ""Гагаринский""";"г.Москва, ул. Вавилова, вл.3, ТЦ""Гагаринский""";O'STIN;Московский;Москва
5011;5011 Пенза O'S Сан Март;"г. Пенза, ул. Плеханова, 19, ТК ""Сан и Март""";O'STIN;Приволжский;Пенза
5012;5012 Тольятти O'S Б74;"г.Тольятти, ул.Баныкина, д.74, ТЦ""Аэрохолл""";O'STIN;Приволжский;Тольятти
5013;"5013 O'S ТЦ""Авентура""";"г. Москва, р-н Северное Чертаново, вл. 1А, ТЦ ""Авентура""";O'STIN;Московский;Москва
5014;"5014 O'S ТЦ""Речной""";"г.Москва, ул.Фестивальная, д.2Б, ТЦ""Речной""";O'STIN;Московский;Москва
5015;5015 Иваново СМ «Тополь»;"г. Иваново, ул. Лежневская, д. 55, ТЦ ""Тополь""";Супермаркет;Центральный;Иваново
5016;5016 СМ Обнинск;"г. Обнинск, пр-т Маркса, д. 45, ТЦ ""Триумф Плаза""";Супермаркет;Центральный;Обнинск
5017;5017 Тверь СМ ТЦ«Рубин»;"г. Тверь, пр-т Калинина, д. 15, стр. 1, ТЦ ""Рубин""";Супермаркет;Центральный;Тверь
5018;5018 СМ ТЦ«Город 2»;"г. Москва, ш. Энтузиастов, д. 12, корп. 2, ТЦ ""Город 2""";Супермаркет;Московский;Москва
5019;5019 Нальчик СМ;"г. Нальчик, ул. Кирова, д. 1-д, ТРК ""Галерея""";Супермаркет;Южный;Нальчик
5020;5020 Саратов СМ Ч1;"г. Саратов, ул. Верхняя, д. 17, ТК ""Мой Новый""";Гипермаркет;Приволжский;Саратов
5021;"5021 O'S ТЦ""Звездочка""";"г.Москва, ул.Таганская, д.1/2, стр.1, ТЦ""Звездочка""";O'STIN;Московский;Москва
5022;5022 Астрахань СМ;"г. Астрахань, ул. Боевая, д. 25, ТЦ ""Алимпик""";Супермаркет;Южный;Астрахань
5023;5023 В.Новгород O'S БСП;"г.Великий Новгород, ул.Большая Санкт-Петербургская, д.25, ТЦ""Русь""";O'STIN;Северо-Западный;Великий Новгород
5024;5024 СМ Наметкина10;г. Москва, ул. Наметкина, д. 10;Гипермаркет;Московский;Москва
5026;"5026 Тула O'S ТЦ""Рио""";"г.Тула, ул. Пролетарская, д.22а, ТЦ""РИО""";O'STIN;Северо-центральный;Тула
5027;5027 Энгельс ПЭ65 O'S;г.Энгельс, пр-т Энгельса, д.65;O'STIN;Приволжский;Энгельс
5028;5028 Копейск O'S;"г.Копейск, пр-т Славы, д.8, ТЦ""Слава""";O'STIN;Уральский;Копейск
5029;5029 Томск ПН10 O'S;г. Томск, пер. Нахановича, д. 10;O'STIN;Сибирский;Томск
5030;5030 Йошкар-Ола СМ;"г. Йошкар-Ола, ул. Карла Маркса, д. 99, ТЦ ""Форум""";Супермаркет;Приволжский;Йошкар-Ола
5031;5031 Н.Новгород O'S Б124;"г. Нижний Новгород, ул. Белинского, д. 124, ТЦ ""Шоколад""";O'STIN;Северо-центральный;Нижний Новгород
5032;5032 Брянск O'S К100;"г.Брянск, ул.Красноармейская, д.100, ТЦ""Мельница""";O'STIN;Южно-центральный;Брянск
5033;5033 Воронеж O'S 20-Окт;"г.Воронеж, ул.20-летия Октября, д.90, ТЦ""Солнечный Рай""";O'STIN;Южно-центральный;Воронеж
5034;5034 Йошкар-Ола O'S;"г.Йошкар-Ола, ул.К.Маркса, д.99, ТЦ""Форум""";O'STIN;Приволжский;Йошкар-Ола
5035;"5035 Видное O'S ТЦ""Курс""";"г.Видное, мр-н Солнечный, д.10, ТЦ""Курс""";O'STIN;Московский;Видное
5036;5036 Красноярск O'S П106;г. Красноярск, пр-т. Мира, д. 106, литер А;O'STIN;Сибирский;Красноярск
5037;5037 СМ ТЦ«Петровский»;"г. Москва, Можайское ш., д. 39, ТЦ ""Петровский""";Супермаркет;Московский;Москва
5038;5038 Архангельск O'S В;г.Архангельск, ул. Воскресенская, д. 101;O'STIN;Северо-Западный;Архангельск
5039;5039 Магнитогрск O'S Л46;г. Магнитогорск, ул. Ленина, д. 46;O'STIN;Уральский;Магнитогорск
5040;5040 Сочи O'S Новый Век;"г.Сочи, ул.Демократическая, д.52, литер А, ТРЦ""Новый Век""";O'STIN;Южный;Сочи
5041;"5041 O'S-Д ТЦ""Мариэль""";"г. Москва, ул.Люблинская, д.1 69, корп.2, ТЦ ""Мариэль""";O'STIN Дисконт;Московский;Москва
5042;5042 Наро-Фоминск O'S Л8;"г.Наро-Фоминск, ул.Ленина, д.8, ТЦ""Серпантин""";O'STIN;Московский;Наро-Фоминск
5043;5043 Фрязино O'S;г.Фрязино, пр-т Мира, д.9;O'STIN;Московский;Фрязино
5044;5044 Киров O'S Jam Молл;"г. Киров, ул. Горького, д. 5А, ТРЦ ""Jam Молл""";O'STIN;Северо-центральный;Киров
5045;"5045 Ростов O'S ТЦ""Цум""";"г.Ростов-на-Дону, ул.Б.Садовая, д.46, ТЦ""Цум""";O'STIN;Южный;Ростов-на-Дону
5046;5046 Омск O'S ПМ56;г. Омск, пр-т Мира, д. 56;O'STIN;Сибирский;Омск
5047;5047 Томск СМ УЛ217-22;"г. Томск, ул. Ленина, д. 217, стр. 22, ТЦ ""Мегаполис""";Гипермаркет;Сибирский;Томск
5048;5048 Магнитогорск СМ ПКМ;"г. Магнитогорск, пр-т Карла Маркса, д. 153, ТЦ ""Гостиный двор""";Супермаркет;Уральский;Магнитогорск
5049;5049 Череповец СМ УЛ1;"г. Череповец, ул. Ленинградская, д. 1, ТЦ ""Северо-Западный""";Супермаркет;Центральный;Череповец
5050;5050 СПб СМ «Сити-Молл»;"г. Санкт-Петербург, пр-т Испытателей, д. 5, корп. 2, лит. А, ТРК ""Сити-Молл""";Супермаркет;Северо-Западный;Санкт-Петербург
5051;5051 СПб СМ «РодеоДрайв»;"г. Санкт-Петербург, пр-т Культуры, д. 1 А, ТК ""Родео Драйв""";Супермаркет;Северо-Западный;Санкт-Петербург
